,Date,User,Tweet
1753,2019-05-24 06:35:34+00:00,elonmusk,Racing at 127mph in a tunnel under LA https://t.co/vi4FaTiJ6K
1754,2019-05-24 02:27:34+00:00,elonmusk,Launch in 3 mins https://t.co/QrA9Sufdm1
1755,2019-05-24 02:25:49+00:00,elonmusk,"New S &amp; X are much improved. Worth trying out. You’re on version 2, current S/X is version 4. https://t.co/tQ95zVobdW"
1756,2019-05-24 02:20:34+00:00,elonmusk,Smart Summon coming soon! https://t.co/pxbceqqadS
1757,2019-05-23 01:36:43+00:00,elonmusk,Boring Company starts digging Vegas tunnel in 2 months. Aiming to finish by end of year. https://t.co/cSSO4SrpFq
1758,2019-05-22 19:30:14+00:00,elonmusk,😉
1759,2019-05-19 01:39:07+00:00,elonmusk,"Tesla does not advertise or pay for endorsements. Instead, we use that money to make the product great. https://t.co/SsrfOq1Xyc"
1760,2019-05-18 23:15:21+00:00,elonmusk,Lots more games coming once we finish porting Unity! https://t.co/fRbk1r5YDM
1761,2019-05-17 18:50:10+00:00,elonmusk,This is why we put extra filters in all Tesla cars. S &amp; X even have hospital operating room grade HEPA filters. https://t.co/RFHfS97R8N
1762,2019-05-17 18:47:29+00:00,elonmusk,😐 https://t.co/n9aJXVfRtP
1763,2019-05-17 06:37:56+00:00,elonmusk,And I am forever grateful https://t.co/kU1pT8t0yv
1764,2019-05-16 01:26:39+00:00,elonmusk,"Starlink mission will be heaviest @SpaceX payload ever at 18.5 tons. If all goes well, each launch of 60 satellites will generate more power than Space Station &amp; deliver 1 terabit of bandwidth to Earth."
1765,2019-05-13 06:59:20+00:00,elonmusk,GoT season finale leaked https://t.co/wMoLFDSsbt
1766,2019-05-12 01:43:39+00:00,elonmusk,First 60 @SpaceX Starlink satellites loaded into Falcon fairing. Tight fit. https://t.co/gZq8gHg9uK
1767,2019-05-11 18:20:09+00:00,elonmusk,♥️u3k https://t.co/MxoXeoJRXW
1768,2019-05-10 20:11:12+00:00,elonmusk,Truth https://t.co/bTs6QMlPiz
1769,2019-05-10 08:55:42+00:00,elonmusk,By Spiderwee on Artstation https://t.co/wE3HOKeZSt
1770,2019-05-10 04:20:23+00:00,elonmusk,.@cgpgrey drives a Tesla across the loneliest road in America https://t.co/UAovEHY4SE
1771,2019-05-10 03:14:03+00:00,elonmusk,"Oh stop teasing, Jeff 😉 https://t.co/wuWPENcSE1"
1772,2019-05-09 20:46:27+00:00,elonmusk,Turns out there’s more ways to use Autopilot than we imagined
1773,2019-05-08 22:08:07+00:00,elonmusk,"Model 3 Standard Range+ with Autopilot lease is $399/month at https://t.co/46TXqRrsdr, but lots of other EVs available: https://t.co/ePlZTmXcgG"
1774,2019-05-07 18:22:15+00:00,elonmusk,Been wanting to go ever since that Finnish metal band won https://t.co/KksntCDsAw https://t.co/jWobnioBgN
1775,2019-05-06 18:57:56+00:00,elonmusk,Dragon approaching Space Station https://t.co/S2p7o1G8Sx
1776,2019-05-06 00:21:06+00:00,elonmusk,"Space is easy, orbit is hard https://t.co/UUU2LieK4B"
1777,2019-05-04 23:05:47+00:00,elonmusk,"Order online in 2 mins, 7 day return policy https://t.co/46TXqRrsdr https://t.co/K1eyiY2qTX"
1778,2019-05-03 01:32:22+00:00,elonmusk,Changing Tesla horn sound to 🐐
1779,2019-04-30 04:12:54+00:00,elonmusk,How many futures are there actually?
1780,2019-04-30 01:34:26+00:00,elonmusk,And yet people ask what could possibly go wrong with AI https://t.co/CRxQCCDEca
1781,2019-04-30 01:15:53+00:00,elonmusk,Ethereum
1782,2019-04-29 20:18:31+00:00,elonmusk,OG wisdom https://t.co/zoj8qZDrRV
1783,2019-04-29 19:19:56+00:00,elonmusk,Malcolm @Gladwell’s new book is 👌 https://t.co/NQHWWIK650
1784,2019-04-29 11:45:48+00:00,elonmusk,Starships on Mars https://t.co/AyKEO6ATiZ
1785,2019-04-29 11:26:17+00:00,elonmusk,Starship on the moon https://t.co/UGjDG8ofID
1786,2019-04-25 17:40:08+00:00,elonmusk,"CleanTechnica summarizes new @BBC_TopGear print cover story
https://t.co/HGZZoQSTns https://t.co/vPHCRSz4rv"
1787,2019-04-24 18:09:12+00:00,elonmusk,"As mentioned before, Tesla full self-driving option price will increase after May 1. You can order online at https://t.co/46TXqRrsdr."
1788,2019-04-24 02:18:09+00:00,elonmusk,Motor Trend on Model S updates https://t.co/Lw9kfkWM33
1789,2019-04-24 02:15:28+00:00,elonmusk,Model S drives from San Francisco to Los Angeles without recharging https://t.co/cYiinwWBqd
1790,2019-04-24 01:00:18+00:00,elonmusk,New Model S has 370 mile / 595 km range https://t.co/D6bY7F2wUT
1791,2019-04-23 23:26:50+00:00,elonmusk,"Tesla is going to develop a quiet, electric leafblower"
1792,2019-04-23 21:36:23+00:00,elonmusk,"When you read double standard articles about Tesla, please ask why. Maybe there’s a good reason that isn’t obvious."
1793,2019-04-23 20:59:18+00:00,elonmusk,Almost all coverage back then said hydrogen fuel cells would destroy electric cars &amp; autonomy was between 10 years &amp; never … https://t.co/bT2ZbnN8Yd
1794,2019-04-23 00:10:12+00:00,elonmusk,"Tesla Full Self-Driving
https://t.co/pggm5ohVJC"
1795,2019-04-22 17:18:57+00:00,elonmusk,Happy Home Planet Day!
1796,2019-04-22 08:40:31+00:00,elonmusk,Full Metal Alchemy https://t.co/7UMaanRG8t
1797,2019-04-21 05:08:18+00:00,elonmusk,Respawn++ https://t.co/YvovV7VIOR
1798,2019-04-19 22:51:31+00:00,elonmusk,Bach is killing it on YouTube https://t.co/51B1jQPjFY
1799,2019-04-19 18:16:02+00:00,elonmusk,Back to work …
1800,2019-04-19 18:09:42+00:00,elonmusk,🐏
1801,2019-04-19 07:25:23+00:00,elonmusk,Original moth meme https://t.co/BYDQRzIine
1802,2019-04-19 06:17:57+00:00,elonmusk,“Wake up sheeple!” - sheep
1803,2019-04-19 04:19:50+00:00,elonmusk,My Twitter is pretty much complete nonsense at this point
1804,2019-04-19 04:14:11+00:00,elonmusk,Switched souls with The Museum of English Rural Lofe https://t.co/X41ZWc9sip
1805,2019-04-15 03:55:18+00:00,elonmusk,Buying a car in 2019 that can’t upgrade to full self-driving is like buying a horse instead of a car in 1919 https://t.co/oEjXdmyJiJ
1806,2019-04-14 23:01:59+00:00,elonmusk,Thinking about adding giant stainless steel dragon wings to Starship
1807,2019-04-14 22:21:39+00:00,elonmusk,Please support my campaign to rebrand @WSJ as 🧦 emoji!
1808,2019-04-14 22:17:15+00:00,elonmusk,"At some point, @TheOnion and I should just a get a room …"
1809,2019-04-13 17:26:58+00:00,elonmusk,Please note that the price of the Tesla Full Self-Driving option will increase substantially over time
1810,2019-04-13 17:02:04+00:00,elonmusk,Lease a Tesla online in a few mins &amp; have it delivered to your house (return within 7 days for full refund) https://t.co/46TXqRrsdr
1811,2019-04-12 14:58:33+00:00,elonmusk,Leasing now available for Model 3 https://t.co/cz0TQn7IOZ
1812,2019-04-11 23:41:13+00:00,elonmusk,Thanks on behalf of @SpaceX team! We ♥️♥️♥️ @NASA! https://t.co/6JTLCp00F3
1813,2019-04-11 22:51:53+00:00,elonmusk,The Falcons have landed https://t.co/BGQRNuYMVH
1814,2019-04-10 15:18:05+00:00,elonmusk,I first read this as making wind with 🧀 https://t.co/7wKoEtRG2S
1815,2019-04-07 05:55:46+00:00,elonmusk,Starhopper https://t.co/VRnAUPjWPt
1816,2019-04-06 18:33:30+00:00,elonmusk,Tesla Enhanced Summon coming out in US next week for anyone with Enhanced Autopilot or Full Self-Driving option
1817,2019-04-06 16:36:53+00:00,elonmusk,Latest Autopilot update is epic. Rolling out to all US owners with Enhanced Autopilot or Full Self-Driving option. International coming soon. https://t.co/fTseO2JyVp
1818,2019-04-06 04:52:10+00:00,elonmusk,Starhopper just lifted off &amp; hit tether limits! https://t.co/eByJsq2jiw
1819,2019-04-05 17:11:37+00:00,elonmusk,"Static fire data looks good so far. This is first launch of Falcon Heavy Block 5, so we’re being extra cautious. Launch date might move. https://t.co/qTqXtQQe2k"
1820,2019-04-05 14:12:02+00:00,elonmusk,"“…drivers in this dataset use Autopilot for 34.8% of their driven miles, and yet appear to maintain a relatively high degree of functional vigilance.” https://t.co/EZoCCO2bKg"
1821,2019-04-05 07:09:29+00:00,elonmusk,Stay positive 🧁 https://t.co/UJFreuacNP
1822,2019-04-04 01:25:01+00:00,elonmusk,Starhopper completed tethered hop. All systems green. https://t.co/0m5Bm5slD2
1823,2019-04-03 23:17:57+00:00,elonmusk,This is way more awesome than it might sound https://t.co/iHbczo6m1E
1824,2019-04-03 20:21:13+00:00,elonmusk,"Obv just someone in a 🐿 suit. Also, very sus that a 🦊 is reporting on this.
https://t.co/RZyhczaRCf"
1825,2019-04-02 20:38:38+00:00,elonmusk,Dogecoin value may vary https://t.co/UWerAhPv63
1826,2019-04-02 20:16:58+00:00,elonmusk,Dogecoin rulz https://t.co/flWWUgAgLU
1827,2019-04-02 09:21:19+00:00,elonmusk,Yup https://t.co/UpMKB24yNB
1828,2019-04-01 17:59:07+00:00,elonmusk,♥️🇳🇴 Norway 🇳🇴♥️ https://t.co/x36HZOom8h
1829,2019-04-01 01:34:42+00:00,elonmusk,"Making The Onion articles real …
https://t.co/O7855d9BWu"
1830,2019-03-30 21:37:17+00:00,elonmusk,Tesla Semi delivering Tesla cars https://t.co/ttEpcW5d8G
1831,2019-03-30 17:00:52+00:00,elonmusk,"Amazing work by Tesla Delivery teams, especially in Europe &amp; China! Most insane logistics challenge I’ve ever seen. Thanks also to many country &amp; city officials for your help this weekend! Super appreciated."
1832,2019-03-30 09:01:16+00:00,elonmusk,"Emo G Records
https://t.co/zsuB2NDl48 https://t.co/anVkKeFMGr"
1833,2019-03-30 06:02:00+00:00,elonmusk,🦆
1834,2019-03-29 22:50:18+00:00,elonmusk,"Anyone who purchased full self-driving will get FSD computer upgrade for free. This is the only change between Autopilot HW2.5 &amp; HW3. Going forward “HW3” will just be called FSD Computer, which is accurate. No change to vehicle sensors or wire harness needed. This is v important. https://t.co/lICMpT7xnX"
1835,2019-03-26 16:24:51+00:00,elonmusk,That’s exactly it. You’re no longer mentally fatigued after a long drive. Makes a major difference to your happiness level commuting home from work after a long day. https://t.co/9us9br8BzE
1836,2019-03-26 16:18:09+00:00,elonmusk,Hard to appreciate how much Tesla Autopilot improves enjoyment of driving until you try it https://t.co/Giqb2WLVAb
1837,2019-03-26 16:00:11+00:00,elonmusk,Thank you! https://t.co/vh4zujXiZ4
1838,2019-03-24 19:10:45+00:00,elonmusk,Please note prices on all Tesla inventory cars worldwide rise by ~3% on April 1
1839,2019-03-22 00:38:33+00:00,elonmusk,New Tesla referral program just released https://t.co/RE6Ccx9yI5
1840,2019-03-17 20:30:01+00:00,elonmusk,Testing Starship heatshield hex tiles https://t.co/PycE9VthxQ
1841,2019-03-16 21:11:25+00:00,elonmusk,Reminder to buy our S3XY cars before midnight on Monday! Prices rise slightly worldwide on Tuesday. You can order online at https://t.co/46TXqRrsdr.
1842,2019-03-16 00:30:31+00:00,elonmusk,End Titles from Blade Runner played after Model Y webcast cut https://t.co/WjR1MidZpH
1843,2019-03-16 00:16:32+00:00,elonmusk,Designed to feel much bigger on inside than it looks on outside. An incredibly important principle. https://t.co/GU0lRGcDaI
1844,2019-03-15 05:19:00+00:00,elonmusk,London to Beijing Supercharger route https://t.co/HxnA8rCjGA
1845,2019-03-14 22:21:05+00:00,elonmusk,Worth watching Revenge of the Electric Car. Covers rebirth of electric cars in general. Has footage before &amp; after we started production of our first car. https://t.co/nq2nVjAGUI
1846,2019-03-14 05:23:22+00:00,elonmusk,S3XY https://t.co/3ECtKEL2BH
1847,2019-03-12 04:02:38+00:00,elonmusk,"Tesla car prices go up ~3% next week, except for $35k Model 3. Order online at https://t.co/46TXqRrsdr before then for current prices."
1848,2019-03-08 18:45:08+00:00,elonmusk,"Atmospheric entry at 17,000 mph is like a meteor &amp; will vaporize steel. Burn marks below are on cold side. Main heatshield on bottom. https://t.co/GRs7j751R4"
1849,2019-03-07 21:13:08+00:00,elonmusk,"Latest software improves Tesla Supercharger times by up to 25% for all Tesla S/X/3 worldwide, incl original 2012 Model S. Not splitting power across 2 Supercharger stalls helps all cars up to 50%. https://t.co/h2MMBjkzLu"
1850,2019-03-07 19:57:42+00:00,elonmusk,Extremely important merch https://t.co/3ZUin7kzYk
1851,2019-03-07 18:50:34+00:00,elonmusk,Russia has excellent rocket engineering &amp; best engine currently flying. Reusable version of their new Angara rocket would be great. https://t.co/6RLvf5R4ni
1852,2019-03-06 09:11:34+00:00,elonmusk,"Yeah, I lift a little … https://t.co/UAJdv8qSw1"
1853,2019-03-03 23:31:56+00:00,elonmusk,Having toast &amp; jam in kitchen while playing Jamming by Bob Marley
1854,2019-03-03 22:19:49+00:00,elonmusk,Model Y unveil event on March 14 at LA Design Studio
1855,2019-03-03 22:17:29+00:00,elonmusk,First public Tesla V3.0 Supercharger Station goes live Wed 8pm
1856,2019-03-03 11:15:21+00:00,elonmusk,SpaceX Crew Dragon has docked with International @Space_Station https://t.co/CccsItLLvJ
1857,2019-03-03 10:03:32+00:00,elonmusk,Proximity docking sequence underway. Dragon shadow visible on on @Space_Station solar arrays. https://t.co/ELsxgLIvf0
1858,2019-03-02 06:01:35+00:00,elonmusk,"If you bought a Tesla before yesterday’s price reduction, you can have Autopilot or full self-driving at half normal cost (up to $6k less) https://t.co/2cKXmmSsJa"
1859,2019-03-01 06:37:35+00:00,elonmusk,Ripley https://t.co/Z9Ztram8Ai
1860,2019-03-01 01:14:41+00:00,elonmusk,Exact Tesla Model 3 in my profile pic costs $35k before incentives &amp; takes 1 minute to buy online at https://t.co/46TXqRrsdr
1861,2019-02-27 20:43:51+00:00,elonmusk,Make the Mars Technocracy real
1862,2019-02-27 20:00:32+00:00,elonmusk,ET phone home. No answer 😢
1863,2019-02-27 07:31:31+00:00,elonmusk,Stop censoring science! https://t.co/R4XEtymtnH
1864,2019-02-27 06:40:37+00:00,elonmusk,Thursday 2pm
1865,2019-02-26 00:02:37+00:00,elonmusk,Oh hi lol https://t.co/9WvbtTHoxS
1866,2019-02-25 21:48:50+00:00,elonmusk,"Fate *loves* irony. Frankly, too much."
1867,2019-02-25 20:43:13+00:00,elonmusk,Meetings are a valuable use of time! https://t.co/sDcKdBp5e5
1868,2019-02-22 23:16:41+00:00,elonmusk,Great meme review hosted by Will Smith https://t.co/82uuVPDIoC
1869,2019-02-22 02:13:04+00:00,elonmusk,Highest reentry heating to date. Burning metal sparks from base heat shield visible in landing video. Fourth relight scheduled for April. https://t.co/uq6TdMhgFN
1870,2019-02-20 00:02:34+00:00,elonmusk,4000 Tesla cars loading in SF for Europe https://t.co/BODbSzo3Fr
1871,2019-02-16 10:44:37+00:00,elonmusk,SpaceX foundry casting Raptor engine manifold out of Inconel https://t.co/zWlqNwGj0R
1872,2019-02-15 01:05:21+00:00,elonmusk,Of course I still love you https://t.co/XNoLRKYnlc
1873,2019-02-14 07:05:40+00:00,elonmusk,CNBC - “Tesla Model 3 ranked most satisfying car” https://t.co/shrTodu5dt
1874,2019-02-13 17:30:37+00:00,elonmusk,Tesla Model X first SUV to receive a perfect crash test rating https://t.co/51dt8bYvzD via @businessinsider
1875,2019-02-12 19:59:47+00:00,elonmusk,To air is human https://t.co/bnDdnw2ydT
1876,2019-02-09 13:50:35+00:00,elonmusk,"Just left Zeebrugge, now Tilburg, then Tesla HQ in Amsterdam &amp; Oslo tonight to review service in Norway. Exciting to see thousands of Model 3’s on their way to owners in Europe! https://t.co/PeRo4jhiCB"
1877,2019-02-09 00:17:50+00:00,elonmusk,😅 thank goodness it’s not November https://t.co/ius8kAptiC
1878,2019-02-08 23:55:24+00:00,elonmusk,I want you too baby https://t.co/Lxi0LQz5rc
1879,2019-02-08 22:45:59+00:00,elonmusk,"Joe Rogan describes Tesla for 4 mins &amp; 20 secs
https://t.co/ju6N683Dd5"
1880,2019-02-07 08:16:43+00:00,elonmusk,Raptor just achieved power level needed for Starship &amp; Super Heavy https://t.co/NcqnAVWc35
1881,2019-02-04 03:49:31+00:00,elonmusk,First firing of Starship Raptor flight engine! So proud of great work by @SpaceX team!! https://t.co/S6aT7Jih4S
1882,2019-02-03 07:15:33+00:00,elonmusk,At @SpaceX Texas with engineering team getting ready to fire new Raptor rocket engine https://t.co/ACFM8AtY8w
1883,2019-02-03 06:34:13+00:00,elonmusk,Only a matter of time https://t.co/8Eqn554hK0
1884,2019-02-03 00:52:48+00:00,elonmusk,How Model 3 performs on a long road trip  https://t.co/nHEGf5PsG2
1885,2019-02-02 21:32:25+00:00,elonmusk,Yes https://t.co/3KoZ13fQEz
1886,2019-02-02 00:42:31+00:00,elonmusk,💩 looks like sentient choc ice cream
1887,2019-02-01 23:35:42+00:00,elonmusk,Just bought https://t.co/LJJCD7BAgX oh yeah
1888,2019-02-01 02:00:13+00:00,elonmusk,Preparing to fire the Starship Raptor engine at @SpaceX Texas https://t.co/8JCOi1BG6z
1889,2019-01-31 20:56:47+00:00,elonmusk,"Exciting to see all the new electric vehicles coming to market! We created Tesla to accelerate a sustainable future &amp; it’s happening!
https://t.co/IqREiDqIyL"
1890,2019-01-30 20:07:22+00:00,elonmusk,"If heat death will be inevitable end of Universe, it actually *is* all about journey 🤔"
1891,2019-01-30 19:12:25+00:00,elonmusk,Entropy is the ultimate boss battle https://t.co/myaFKoiHZb
1892,2019-01-30 08:00:52+00:00,elonmusk,tbh smh
1893,2019-01-28 17:20:17+00:00,elonmusk,"Great electric car documentary about early days of Tesla, GM Volt, Nissan Leaf &amp; Gadget. So much has happened since then … https://t.co/nq2nVjj5w8"
1894,2019-01-27 22:54:04+00:00,elonmusk,Host meme review? https://t.co/k2SFtIUh1k
1895,2019-01-27 20:29:20+00:00,elonmusk,Tap Tesla logo at top of your car’s touchscreen &amp; wait 10 secs to open special features box
1896,2019-01-27 03:42:36+00:00,elonmusk,Still my favorite tweet of all time https://t.co/vKsyXUcsC1
1897,2019-01-27 02:49:48+00:00,elonmusk,"Tesla Sentry Mode will play Bach’s Toccata and Fugue during a robbery (and keep Summer safe)
https://t.co/wnS5qLeB2E"
1898,2019-01-25 18:05:28+00:00,elonmusk,Awesome moose sculpture! ♥️🇳🇴 https://t.co/CegEEHL4wz
1899,2019-01-25 06:09:16+00:00,elonmusk,Testing metallic heat shield at 1100C (2000F) @SpaceX https://t.co/frP5eZ5a0z
1900,2019-01-25 05:36:21+00:00,elonmusk,"If test flight of 🐉 goes well next month, @NASA 👨‍🚀 👩‍🚀 will 🚀 to @Space_Station this summer!"
1901,2019-01-22 23:08:20+00:00,elonmusk,Tesla Sentry Mode coming soon for all cars with Enhanced Autopilot https://t.co/x2buQWiABX
1902,2019-01-21 05:44:31+00:00,elonmusk,"Blood moon over LA tonight 
(@kzooastro) https://t.co/AgeMmYjss3"
1903,2019-01-17 05:31:17+00:00,elonmusk,"The Tesla customer referral program will end on Feb 1. If you want to refer a friend to buy a Tesla &amp; give them 6 months of free Supercharging, please do so before then."
1904,2019-01-15 00:15:12+00:00,elonmusk,Glad you like it https://t.co/7FbQc0M9M5
1905,2019-01-14 01:01:34+00:00,elonmusk,LA is so beautiful after the rain https://t.co/caXOWAXcOM
1906,2019-01-13 22:45:10+00:00,elonmusk,SpaceX Dragon from as seen from @Space_Station viewport https://t.co/WE82irbsmp
1907,2019-01-13 18:31:23+00:00,elonmusk,View of SpaceX Dragon 1 berthed with @Space_Station in the last Cupola opening. Dragon 2 (Crew Dragon) launching soon. https://t.co/eF2ltrHc7c
1908,2019-01-11 09:00:32+00:00,elonmusk,It needed to be made real https://t.co/9Y490tukao
